ID: CF2	Date: 2018-06-15 13:58:10	Runs: 1
=================================================================================================================
Run: 0
Iter	Gbest	AvrFit	Diver	ETime	
0	-15.5158	-580.2140	0.0000	1984.0322
1	-15.5158	-540.8041	0.0000	2911.4547
2	-7.1838	-539.8960	0.0000	3922.2198
3	-7.1838	-474.3035	0.0000	4849.8855
4	-7.1838	-480.0172	0.0000	5820.5311
5	-7.1838	-460.9077	0.0000	6778.8196
6	-3.0463	-440.5162	0.0000	7770.2010
7	-3.0463	-428.4441	0.0000	8739.7499
8	-0.6430	-428.4147	0.0000	9670.3029
9	-0.6430	-446.8232	0.0000	10677.7968
10	-0.6430	-439.5338	0.0000	11781.1482
11	-0.6430	-423.5475	0.0000	12663.0054
12	-0.6430	-409.4795	0.0000	13399.3921
13	-0.6430	-395.7573	0.0000	14169.4109
14	-0.6430	-419.5682	0.0000	14911.2062
15	-0.6430	-392.2164	0.0000	15647.3701
16	-0.6430	-393.7360	0.0000	16392.5934
17	-0.6430	-388.1786	0.0000	17146.0078
18	-0.6430	-391.5783	0.0000	17882.3502
19	-0.6430	-380.3863	0.0000	18627.2194
20	-0.6430	-369.3052	0.0000	19364.0699
21	-0.6430	-368.2604	0.0000	20099.6404
22	-0.6430	-359.4939	0.0000	20846.4277
23	-0.6430	-354.4466	0.0000	21575.2363
24	-0.6430	-362.1070	0.0000	22325.4981
25	-0.6430	-364.3792	0.0000	23058.0518
26	-0.6430	-336.2521	0.0000	23796.7508
27	-0.6430	-355.3223	0.0000	24539.6943
28	-0.6430	-339.4169	0.0000	25269.1576
29	-0.6430	-332.1945	0.0000	25998.3242
30	-0.6430	-340.8549	0.0000	26738.9483
31	-0.6430	-338.7474	0.0000	27470.9110
32	-0.6430	-352.8877	0.0000	28207.3665
33	-0.6430	-335.8669	0.0000	28946.6913
34	-0.6430	-328.7620	0.0000	29613.0650
35	-0.6430	-337.5874	0.0000	30273.3717
36	-0.6430	-331.6825	0.0000	30934.5605
37	-0.6430	-335.0259	0.0000	31591.0003
38	-0.2937	-327.2383	0.0000	32246.6536
39	-0.2937	-327.2452	0.0000	32921.4776
40	-0.2937	-318.2851	0.0000	33570.6496
41	-0.2937	-306.5438	0.0000	34231.8261
42	-0.2937	-293.5777	0.0000	34893.3597
43	-0.2937	-297.8361	0.0000	35545.2046
44	-0.2937	-295.3639	0.0000	36197.8981
45	-0.2937	-290.9823	0.0000	36856.7481
46	-0.2937	-311.5498	0.0000	37508.6334
47	-0.2937	-285.3810	0.0000	38164.9084
48	-0.2937	-303.5766	0.0000	38817.0207
49	-0.2937	-300.7184	0.0000	39470.4909
50	-0.2937	-293.1465	0.0000	40132.5002
51	-0.2937	-290.7784	0.0000	40787.5257
52	-0.2937	-296.8537	0.0000	41440.5339
53	-0.1766	-294.3785	0.0000	42090.0347
54	-0.1766	-291.5073	0.0000	42757.2851
55	-0.1766	-280.2492	0.0000	43404.1395
56	-0.1766	-288.0763	0.0000	44060.8640
57	-0.1766	-290.7591	0.0000	44734.5576
58	-0.1766	-287.6901	0.0000	45390.0890
59	-0.1766	-303.1977	0.0000	46044.9252
60	-0.1766	-286.4884	0.0000	46717.0038
61	-0.1766	-264.0361	0.0000	47378.3901
62	-0.1766	-265.3081	0.0000	48038.7383
63	-0.0627	-272.0927	0.0000	48700.9630
64	-0.0319	-281.7367	0.0000	49356.8625
65	-0.0319	-284.5104	0.0000	50013.2487
66	-0.0319	-277.9052	0.0000	50673.9233
67	-0.0319	-268.3196	0.0000	51326.2436
68	-0.0319	-283.4051	0.0000	51974.7481
69	-0.0319	-268.1282	0.0000	52628.8733
70	-0.0319	-275.2810	0.0000	53277.6427
71	-0.0319	-265.8911	0.0000	53926.7163
72	-0.0319	-281.1825	0.0000	54590.5051
73	-0.0319	-267.6632	0.0000	55240.3235
74	-0.0319	-254.9579	0.0000	55891.6419
75	-0.0319	-274.4450	0.0000	56549.2442
76	-0.0319	-273.8820	0.0000	57211.3993
77	-0.0319	-263.1301	0.0000	57862.7501
78	-0.0319	-271.8035	0.0000	58531.6489
79	-0.0319	-265.9597	0.0000	59183.1553
80	-0.0319	-271.6541	0.0000	59838.6490
81	-0.0319	-269.3033	0.0000	60487.7026
82	-0.0319	-260.4438	0.0000	61132.0479
83	-0.0319	-260.7782	0.0000	61778.8262
84	-0.0319	-254.6980	0.0000	62432.7455
85	-0.0319	-258.5308	0.0000	63085.5105
86	-0.0319	-255.8807	0.0000	63731.4525
87	-0.0319	-271.5012	0.0000	64385.5188
88	-0.0319	-252.7749	0.0000	65032.9928
89	-0.0319	-262.9391	0.0000	65678.2825
90	-0.0319	-250.7186	0.0000	66334.2221
91	-0.0319	-258.6695	0.0000	66985.7833
92	-0.0319	-252.3098	0.0000	67689.4739
93	-0.0319	-249.1123	0.0000	68341.6088
94	-0.0319	-255.9194	0.0000	68985.4889
95	-0.0190	-259.9104	0.0000	69628.7916
96	-0.0190	-257.6219	0.0000	70273.8967
97	-0.0190	-261.9769	0.0000	70931.1240
98	-0.0190	-250.6331	0.0000	71600.0195
99	-0.0042	-241.0558	0.0000	72265.1994
100	-0.0042	-257.6873	0.0000	72918.9007
101	-0.0042	-259.7199	0.0000	73575.1510
102	-0.0042	-257.6454	0.0000	74222.7924
103	-0.0042	-247.6966	0.0000	75053.4964
104	-0.0042	-249.5559	0.0000	75961.0498
105	-0.0042	-257.0112	0.0000	76768.0149
106	-0.0042	-259.2864	0.0000	77427.8159
107	-0.0042	-241.9862	0.0000	78095.4633
108	-0.0042	-250.3076	0.0000	78759.4640
109	-0.0042	-249.5643	0.0000	79408.8421
110	-0.0042	-234.9111	0.0000	80061.8505
111	-0.0042	-248.5791	0.0000	80712.7261
112	-0.0042	-249.6049	0.0000	81378.5686
113	-0.0042	-263.3571	0.0000	82039.9408
114	-0.0042	-247.3955	0.0000	82708.3778
115	-0.0042	-235.2253	0.0000	83356.1718
116	-0.0042	-244.0640	0.0000	84004.9067
117	-0.0042	-246.8743	0.0000	84663.5044
118	-0.0042	-242.7264	0.0000	85310.4696
119	-0.0042	-239.1207	0.0000	85963.6569
120	-0.0042	-253.3946	0.0000	86627.2826
121	-0.0042	-241.0108	0.0000	87283.9172
122	-0.0042	-243.8752	0.0000	87939.7805
123	-0.0042	-231.2292	0.0000	88598.4261
124	-0.0042	-244.6360	0.0000	89258.3380
125	-0.0042	-233.6717	0.0000	89907.1064
126	-0.0042	-232.5280	0.0000	90580.1704
127	-0.0042	-240.3286	0.0000	91238.4679
128	-0.0042	-233.0632	0.0000	91889.5173
129	-0.0042	-237.7663	0.0000	92544.4510
130	-0.0042	-234.1132	0.0000	93190.1770
131	-0.0042	-235.4908	0.0000	93833.1709
132	-0.0042	-228.4258	0.0000	94496.9304
133	-0.0042	-231.8932	0.0000	95139.7929
134	-0.0042	-251.8933	0.0000	95786.9966
135	-0.0042	-244.9929	0.0000	96446.1122
136	-0.0042	-233.3203	0.0000	97095.7232
137	-0.0042	-226.3419	0.0000	97742.0192
138	-0.0042	-236.8910	0.0000	98404.7024
139	-0.0042	-234.2785	0.0000	99061.4643
140	-0.0042	-242.9080	0.0000	99719.1575
141	-0.0042	-231.1554	0.0000	100385.0901
142	-0.0042	-240.9314	0.0000	101036.1471
143	-0.0042	-241.8202	0.0000	101692.6286
144	-0.0042	-226.0958	0.0000	102354.7132
145	-0.0042	-240.6538	0.0000	103013.5839
146	-0.0042	-232.6241	0.0000	103661.9771
147	-0.0042	-235.9676	0.0000	104320.7538
148	-0.0042	-241.1917	0.0000	104970.0549
149	-0.0042	-228.1012	0.0000	105617.7223
150	-0.0042	-244.8105	0.0000	106277.7669
151	-0.0042	-218.9696	0.0000	106964.6966
152	-0.0042	-229.7720	0.0000	107791.8465
153	-0.0042	-224.5641	0.0000	108622.7846
154	-0.0042	-208.0022	0.0000	109410.1567
155	-0.0042	-212.6944	0.0000	110283.1640
156	-0.0042	-230.1693	0.0000	111183.0661
157	-0.0042	-241.3303	0.0000	112081.5830
158	-0.0042	-221.3564	0.0000	112965.5704
159	-0.0042	-211.1473	0.0000	113809.5450
160	-0.0042	-212.6424	0.0000	114710.8881
161	-0.0042	-230.7470	0.0000	115453.6247
162	-0.0042	-231.0203	0.0000	116176.9450
163	-0.0042	-222.1482	0.0000	116886.6253
164	-0.0042	-221.8502	0.0000	117635.2298
165	-0.0000	-217.8275	0.0000	118430.8281
166	-0.0000	-221.7255	0.0000	119260.6857
167	-0.0000	-212.0437	0.0000	119936.4274
168	-0.0000	-221.0087	0.0000	120613.2317
169	-0.0000	-220.2611	0.0000	121264.6487
170	-0.0000	-222.7799	0.0000	121918.2925
171	-0.0000	-218.0188	0.0000	122583.3895
172	-0.0000	-233.1020	0.0000	123232.2006
173	-0.0000	-218.7254	0.0000	123897.6803
174	-0.0000	-214.3246	0.0000	124548.6159
175	-0.0000	-222.0693	0.0000	125192.5035
176	-0.0000	-222.6222	0.0000	125843.9507
177	-0.0000	-219.6378	0.0000	126514.1222
178	-0.0000	-223.5854	0.0000	127173.5973
179	-0.0000	-220.5352	0.0000	127839.1914
180	-0.0000	-216.0335	0.0000	128493.6895
181	-0.0000	-221.8734	0.0000	129137.8803
182	-0.0000	-218.4354	0.0000	129782.2082
183	-0.0000	-216.4307	0.0000	130459.7962
184	-0.0000	-219.0825	0.0000	131102.1571
185	-0.0000	-221.4839	0.0000	131742.9140
186	-0.0000	-214.2098	0.0000	132395.5183
187	-0.0000	-215.7052	0.0000	133040.4689
188	-0.0000	-217.4808	0.0000	133686.8098
189	-0.0000	-220.3681	0.0000	134344.9223
190	-0.0000	-207.3993	0.0000	134994.4344
191	-0.0000	-209.5476	0.0000	135638.5987
192	-0.0000	-208.6384	0.0000	136292.8727
193	-0.0000	-210.0976	0.0000	136939.7204
194	-0.0000	-217.4247	0.0000	137578.8801
195	-0.0000	-210.8838	0.0000	138230.6552
196	-0.0000	-210.8163	0.0000	138872.5462
197	-0.0000	-202.7609	0.0000	139513.9580
198	-0.0000	-217.9333	0.0000	140174.5796
199	-0.0000	-210.1579	0.0000	140815.6939
200	-0.0000	-212.8381	0.0000	141461.3807
201	-0.0000	-209.8658	0.0000	142113.7774
202	-0.0000	-209.4521	0.0000	142756.8469
203	-0.0000	-201.7621	0.0000	143394.8622
204	-0.0000	-212.2896	0.0000	144035.8438
205	-0.0000	-205.0034	0.0000	144682.2593
206	-0.0000	-217.8316	0.0000	145322.7465
207	-0.0000	-214.0280	0.0000	145979.6736
208	-0.0000	-211.2513	0.0000	146620.0984
209	-0.0000	-215.7972	0.0000	147262.3901
210	-0.0000	-210.7080	0.0000	147910.7625
211	-0.0000	-214.5212	0.0000	148551.3000
212	-0.0000	-212.5575	0.0000	149192.3316
213	-0.0000	-212.8478	0.0000	149841.2361
214	-0.0000	-214.9594	0.0000	150518.0399
215	-0.0000	-209.0921	0.0000	151161.6428
216	-0.0000	-206.9020	0.0000	151801.7163
217	-0.0000	-207.1694	0.0000	152447.5904
218	-0.0000	-216.9876	0.0000	153152.0030
219	-0.0000	-212.7859	0.0000	153798.0258
220	-0.0000	-200.7687	0.0000	154453.7203
221	-0.0000	-201.3626	0.0000	155094.6157
222	-0.0000	-205.3889	0.0000	155735.2087
223	-0.0000	-209.7722	0.0000	156388.2854
224	-0.0000	-206.9647	0.0000	157031.5359
225	-0.0000	-207.0989	0.0000	157670.2998
226	-0.0000	-197.0252	0.0000	158328.9967
227	-0.0000	-213.2246	0.0000	158971.5369
228	-0.0000	-207.7500	0.0000	159613.4226
229	-0.0000	-210.3495	0.0000	160274.9496
230	-0.0000	-204.7418	0.0000	160918.6482
231	-0.0000	-216.1686	0.0000	161561.6901
232	-0.0000	-204.4559	0.0000	162211.2796
233	-0.0000	-208.8860	0.0000	162859.6735
234	-0.0000	-205.1836	0.0000	163500.0303
235	-0.0000	-215.8529	0.0000	164149.8816
236	-0.0000	-203.9289	0.0000	164790.7245
237	-0.0000	-209.5706	0.0000	165433.1634
238	-0.0000	-207.5727	0.0000	166080.5662
239	-0.0000	-205.8483	0.0000	166731.0057
240	-0.0000	-206.5414	0.0000	167371.9904
241	-0.0000	-199.4738	0.0000	168023.6540
242	-0.0000	-209.2719	0.0000	168665.4229
243	-0.0000	-208.3917	0.0000	169305.5291
244	-0.0000	-207.2747	0.0000	169947.4611
245	-0.0000	-198.7501	0.0000	170596.1661
246	-0.0000	-190.0385	0.0000	171230.2356
247	-0.0000	-210.9593	0.0000	171883.3041
248	-0.0000	-201.5359	0.0000	172525.4900
249	-0.0000	-201.3300	0.0000	173176.2295
250	-0.0000	-207.3906	0.0000	173819.0463
251	-0.0000	-187.3303	0.0000	174478.0827
252	-0.0000	-194.8865	0.0000	175116.9076
253	-0.0000	-185.7664	0.0000	175763.1466
254	-0.0000	-204.7561	0.0000	176428.4756
255	-0.0000	-198.5346	0.0000	177079.3242
256	-0.0000	-191.6964	0.0000	177732.5394
257	-0.0000	-202.6510	0.0000	178401.3445
258	-0.0000	-199.0974	0.0000	179043.1180
259	-0.0000	-204.4553	0.0000	179691.0479
260	-0.0000	-205.9130	0.0000	180346.1196
261	-0.0000	-206.8621	0.0000	180986.7711
262	-0.0000	-188.6120	0.0000	181632.9625
263	-0.0000	-200.2264	0.0000	182285.7759
264	-0.0000	-202.4062	0.0000	182929.5256
265	-0.0000	-196.4502	0.0000	183577.6794
266	-0.0000	-202.9197	0.0000	184236.0711
267	-0.0000	-195.3933	0.0000	184883.9097
268	-0.0000	-198.4266	0.0000	185535.1734
269	-0.0000	-196.4845	0.0000	186223.3534
270	-0.0000	-206.8877	0.0000	186865.0148
271	-0.0000	-195.5372	0.0000	187512.1493
272	-0.0000	-203.7454	0.0000	188161.1509
273	-0.0000	-194.0207	0.0000	188806.4775
274	-0.0000	-188.5800	0.0000	189455.7385
275	-0.0000	-194.0234	0.0000	190121.5482
276	-0.0000	-189.0192	0.0000	190770.0908
277	-0.0000	-207.1769	0.0000	191418.3013
278	-0.0000	-196.5037	0.0000	192070.4858
279	-0.0000	-196.6597	0.0000	192713.1016
280	-0.0000	-197.9115	0.0000	193358.5558
281	-0.0000	-201.4965	0.0000	194014.7829
282	-0.0000	-186.7576	0.0000	194663.5225
283	-0.0000	-189.5129	0.0000	195311.8765
284	-0.0000	-196.8829	0.0000	195963.3393
285	-0.0000	-193.8044	0.0000	196601.3649
286	-0.0000	-188.0309	0.0000	197239.1407
287	-0.0000	-201.8864	0.0000	197893.2307
288	-0.0000	-190.2877	0.0000	198544.8020
289	-0.0000	-205.2858	0.0000	199189.9021
290	-0.0000	-193.3387	0.0000	199845.0134
291	-0.0000	-203.0350	0.0000	200489.1288
292	-0.0000	-190.5854	0.0000	201140.2907
293	-0.0000	-187.5991	0.0000	201803.6726
294	-0.0000	-187.1638	0.0000	202462.6877
295	-0.0000	-195.0119	0.0000	203110.7926
296	-0.0000	-195.7312	0.0000	203765.1651
297	-0.0000	-186.7293	0.0000	204410.5377
298	-0.0000	-189.6479	0.0000	205054.8644
299	-0.0000	-199.1815	0.0000	205693.9833
300	-0.0000	-195.1335	0.0000	206352.1011
301	-0.0000	-197.8658	0.0000	206995.0762
302	-0.0000	-187.5894	0.0000	207632.4756
303	-0.0000	-193.2169	0.0000	208286.4432
304	-0.0000	-188.8804	0.0000	208947.2899
305	-0.0000	-198.6174	0.0000	209580.1251
306	-0.0000	-183.9170	0.0000	210231.5702
307	-0.0000	-193.6406	0.0000	210870.9588
308	-0.0000	-193.8334	0.0000	211508.4958
309	-0.0000	-188.8758	0.0000	212156.2555
310	-0.0000	-180.1134	0.0000	212838.8360
311	-0.0000	-192.3054	0.0000	213482.1410
312	-0.0000	-191.4667	0.0000	214139.6084
313	-0.0000	-190.8370	0.0000	214778.1715
314	-0.0000	-182.7296	0.0000	215419.1394
315	-0.0000	-203.8695	0.0000	216067.6200
316	-0.0000	-187.4033	0.0000	216706.4519
317	-0.0000	-191.7742	0.0000	217347.8165
318	-0.0000	-193.1351	0.0000	217996.8219
319	-0.0000	-185.6218	0.0000	218635.5045
320	-0.0000	-189.5005	0.0000	219281.1575
321	-0.0000	-191.7442	0.0000	219930.2483
322	-0.0000	-188.0898	0.0000	220575.3286
323	-0.0000	-191.5084	0.0000	221215.9553
324	-0.0000	-181.2664	0.0000	221861.0053
325	-0.0000	-198.5525	0.0000	222495.7991
326	-0.0000	-200.7320	0.0000	223127.9185
327	-0.0000	-188.8217	0.0000	223765.1894
328	-0.0000	-194.9980	0.0000	224390.2953
329	-0.0000	-189.4091	0.0000	225028.6219
330	-0.0000	-184.5902	0.0000	225671.2120
331	-0.0000	-190.5423	0.0000	226333.7579
332	-0.0000	-189.9707	0.0000	226972.3222
333	-0.0000	-181.8139	0.0000	227615.2990
334	-0.0000	-191.6903	0.0000	228262.0840
335	-0.0000	-183.3329	0.0000	228906.7690
336	-0.0000	-190.9421	0.0000	229542.1996
337	-0.0000	-197.7277	0.0000	230188.9522
338	-0.0000	-180.2400	0.0000	230832.6576
339	-0.0000	-184.9532	0.0000	231473.0659
340	-0.0000	-183.1713	0.0000	232117.6219
341	-0.0000	-190.3888	0.0000	232767.5824
342	-0.0000	-184.6461	0.0000	233409.8184
343	-0.0000	-183.5357	0.0000	234069.0186
344	-0.0000	-178.7195	0.0000	234713.2564
345	-0.0000	-193.8750	0.0000	235354.3861
346	-0.0000	-193.4022	0.0000	236015.7855
347	-0.0000	-188.8603	0.0000	236665.2715
348	-0.0000	-188.0577	0.0000	237318.4750
349	-0.0000	-177.9719	0.0000	237968.8315
350	-0.0000	-192.1219	0.0000	238612.6668
351	-0.0000	-174.4661	0.0000	239247.2687
352	-0.0000	-191.2578	0.0000	239896.6548
353	-0.0000	-183.1385	0.0000	240545.3963
354	-0.0000	-180.3349	0.0000	241189.2700
355	-0.0000	-189.3345	0.0000	241844.7418
356	-0.0000	-178.8388	0.0000	242497.0448
357	-0.0000	-182.9179	0.0000	243130.7871
358	-0.0000	-185.9866	0.0000	243774.7090
359	-0.0000	-182.2625	0.0000	244410.1579
360	-0.0000	-188.3460	0.0000	245043.2205
361	-0.0000	-179.8106	0.0000	245688.2465
362	-0.0000	-184.4013	0.0000	246325.1150
363	-0.0000	-183.3163	0.0000	246957.0861
364	-0.0000	-182.3732	0.0000	247599.1635
365	-0.0000	-188.1253	0.0000	248267.1993
366	-0.0000	-198.0226	0.0000	248905.3278
367	-0.0000	-181.9379	0.0000	249545.6119
368	-0.0000	-182.0953	0.0000	250231.0398
369	-0.0000	-182.6033	0.0000	250876.5557
370	-0.0000	-187.4177	0.0000	251523.6030
371	-0.0000	-191.7092	0.0000	252162.8737
372	-0.0000	-179.0602	0.0000	252798.4333
373	-0.0000	-184.0749	0.0000	253436.1000
374	-0.0000	-183.0598	0.0000	254082.3798
375	-0.0000	-188.8277	0.0000	254723.1934
376	-0.0000	-185.2655	0.0000	255359.7414
377	-0.0000	-187.3200	0.0000	256002.2705
378	-0.0000	-192.0212	0.0000	256653.3711
379	-0.0000	-178.3895	0.0000	257378.0062
380	-0.0000	-186.9659	0.0000	258027.0808
381	-0.0000	-188.4060	0.0000	258657.4135
382	-0.0000	-178.7007	0.0000	259289.7267
383	-0.0000	-183.0738	0.0000	259939.5266
384	-0.0000	-187.9005	0.0000	260574.6825
385	-0.0000	-176.7996	0.0000	261210.0728
386	-0.0000	-181.9495	0.0000	261854.4977
387	-0.0000	-188.7639	0.0000	262492.0335
388	-0.0000	-185.5146	0.0000	263133.7085
389	-0.0000	-175.7789	0.0000	263768.1513
390	-0.0000	-183.9058	0.0000	264404.5844
391	-0.0000	-184.1940	0.0000	265045.0511
392	-0.0000	-174.7074	0.0000	265720.7801
393	-0.0000	-183.6828	0.0000	266400.9695
394	-0.0000	-187.5508	0.0000	267041.5392
395	-0.0000	-175.8221	0.0000	267678.2286
396	-0.0000	-181.0840	0.0000	268318.0335
397	-0.0000	-182.8579	0.0000	268954.2220
398	-0.0000	-185.6301	0.0000	269591.8443
399	-0.0000	-182.0739	0.0000	270233.2032
400	-0.0000	-178.9670	0.0000	270877.9395
401	-0.0000	-188.1122	0.0000	271512.6333
402	-0.0000	-182.7071	0.0000	272144.9809
403	-0.0000	-171.0812	0.0000	272790.6966
404	-0.0000	-187.2725	0.0000	273419.6446
